aX,aY,aZ,gX,gY,gZ
0.29,0.88,0,58.14,-92.17,-74.58
0.38,0.86,-0.09,49.69,-68.13,-64.52
0.45,0.87,-0.01,29.73,-13.68,-46.16
0.53,0.68,0.03,19.02,35.43,-20.14
0.36,0.7,-0.03,8.81,66.64,4.93
0.22,0.66,-0.04,15.75,95.03,31.14
-0.3,0.65,-0.05,29.04,59.16,48.79
-0.69,0.78,-0.32,26.15,24.99,70.95
-0.89,1.02,-0.42,21.68,13.43,63.53
-1.29,1.35,-0.74,17.85,-75.58,45.06
-1.43,1.13,-0.64,-22.8,-126.02,24.97
-0.82,1.24,-0.26,-36.33,-129.25,24.75
0.03,1.72,-0.68,-32.88,-136.52,46.52
0.11,1.15,0.08,4.18,-110.05,40.96
1.32,0.81,0.22,-5.32,-43.27,41.35
0.89,0.83,-0.11,-32.34,37.36,89.32
0.08,1.18,-0.2,-21.73,13.79,115.65
-0.19,0.89,-0.47,-25.78,-19.55,85.23
0.17,0.86,-0.19,-23.95,-37.04,83.52
0.09,0.91,-0.18,-20.39,-20.71,77.04
0.15,0.93,-0.21,-15.08,7.68,74.31
0.01,0.93,-0.12,-15.95,21.73,64.15
-0.11,0.93,-0.16,-15.59,13.26,57.96
-0.02,0.9,-0.21,-11.52,0.11,55.64
0.08,0.96,-0.16,-6.84,2.44,53.54
0.13,0.96,-0.14,-4.43,-0.73,50.86
0.15,1,-0.12,-3.53,-1.46,52.04
0.24,1.09,-0.11,-5.38,9.22,56.42
0.29,1.11,-0.08,-6.98,19.99,60.74
0.2,1.06,-0.17,-4.76,36.53,60.66
0.04,1.08,-0.16,-6.52,63.95,56.27
-0.12,0.95,-0.23,-2.21,75.81,47.62
-0.27,0.99,-0.34,-1.19,93.44,37.92
-0.36,0.99,-0.43,-8.79,95.91,25.56
-0.36,0.99,-0.36,-20.68,87.53,12.82
-0.21,0.99,-0.32,-29.58,68.87,4.83
-0.17,1.29,-0.22,-21.35,52.36,-6.77
-0.04,1.11,0.06,-25.98,92.34,-31.53
-0.22,1.14,0.2,-29.16,138.46,-82.82
-0.27,0.91,0.25,-36.89,161.22,-133.92
-0.19,0.56,-0.13,-2.75,135.47,-167.99
-0.24,0.91,-0.2,24.77,101.34,-176.21
-0.1,1.58,-0.05,36.47,111.65,-160.31
0.09,1.33,-0.15,44.05,99.66,-144.58
-0.04,1.11,0.01,53,77.69,-135.52
-0.01,1.16,0.1,63.4,32.62,-127.77
-0.11,1.03,0.01,72.89,0.62,-117.43
-0.16,1.06,-0.05,67.96,-27.98,-100.24
0,1.03,0.03,60.21,-56.55,-87.91
0.06,0.9,0.06,55.19,-76.05,-73.08
0.3,0.81,0.06,48.43,-78.18,-62.49
0.45,0.87,-0.02,30.07,-34.66,-43.72
0.57,0.7,-0.04,24.49,30.56,-11.5
0.59,0.73,-0.13,8.23,106.08,14.61
0.22,0.76,-0.04,14.96,123.21,25.55
-0.4,0.73,-0.15,26.64,112.95,42.96
-0.73,0.84,-0.41,26.77,66.9,67.47
-0.85,1.05,-0.39,8.47,7.99,68.76
-1.25,1.28,-0.41,-0.28,-61.79,52.61
-1.31,0.97,-0.58,-1.99,-132.4,38.26
-0.92,1.36,-0.43,-21.65,-139.65,34.88
-0.21,1.71,-0.45,-44.67,-155.63,53.85
0.25,1.23,0.47,-20.28,-109.27,33.43
1.14,0.82,0.15,-5.22,-5.47,34.06
1,0.67,-0.27,-22.31,57.27,64.1
0.2,1.18,-0.26,-21.56,56.34,96.27
-0.26,1.01,-0.3,-29.93,3.3,76.47
-0.03,0.87,-0.21,-26.26,-45.61,70.15
0.25,0.92,-0.16,-23.31,-33.05,64.89
0.36,0.92,-0.25,-16.01,22.48,63.3
0.13,0.97,-0.18,-17.96,64.37,55.74
-0.33,0.95,-0.16,-19.76,45.04,49.7
-0.25,0.88,-0.25,-15.81,5.87,49.85
0.03,0.92,-0.24,-10.72,2.58,49.24
-0.07,0.93,-0.15,-9.5,6.66,43.65
0.01,0.95,-0.1,-6.89,3.26,42.78
0.08,0.96,-0.09,-5.22,10.22,44.62
0.14,0.99,-0.06,-5.21,15.34,46.66
0.14,1.02,-0.08,-6.18,19.03,47.86
0.08,1.02,-0.08,-7.76,24.94,50.07
0.15,0.94,-0.23,0.06,22.24,50.55
0.19,1.15,-0.15,-1.22,58.95,48.59
-0.06,1.1,-0.3,0.08,85.36,47.61
-0.24,1.11,-0.32,-13.24,78.18,39.76
-0.36,1.02,-0.45,-13.32,57.38,23.77
-0.2,1.03,-0.41,-21.27,46.42,5.1
-0.04,1.4,-0.14,-29.34,64.84,-24.89
0.08,0.87,0.18,-23.82,135.12,-65.42
-0.19,0.93,0.23,-20.21,210.55,-106.84
-0.32,0.75,0.16,-32.34,220.21,-132.52
-0.48,0.69,-0.05,-13.38,190.67,-161.95
-0.11,1.13,-0.16,13.92,141.32,-161.37
0.03,1.44,-0.14,25.33,154.37,-155.52
-0.13,1.21,-0.1,35.21,129.38,-133.62
-0.15,1.06,0.02,47.97,66.81,-125.17
-0.14,1.05,0.09,59.09,5.83,-112.63
-0.1,1.1,-0.01,66.15,-28.73,-96.19
0,1.08,0.01,58.12,-42.94,-86.37
0.08,1.06,0,53.54,-53.87,-80.45
0.13,1.01,-0.02,43.91,-58.93,-63.02
0.29,0.91,0.05,34.48,-39.72,-45.54
0.4,0.81,0.04,25.96,-3.08,-33.49
0.47,0.71,-0.05,18.69,56.98,-10.36
0.36,0.64,-0.13,16.96,102.93,15.9
0.01,0.68,-0.11,24.44,120.25,37.74
-0.43,0.66,-0.09,30.74,58.4,53.29
-0.83,0.75,-0.24,25.47,2.4,58.79
-1.3,0.95,-0.3,29,-31.66,40.4
-1.26,1.18,-0.61,23.76,-117.67,18.93
-1.07,1.06,-0.57,-5.39,-136.73,4.04
-0.55,1.06,-0.34,-21.93,-98.5,-1.15
-0.17,1.91,0.06,-6.06,-107.95,23.26
0.34,0.89,0.47,11,-50.1,28.31
0.26,1.28,-0.14,-11.85,-44.1,30.27
1.14,0.84,-0.04,-2.37,-36.37,79.36
0.51,0.93,-0.1,-15.04,3.91,91.98
0.03,1.11,-0.34,-16.3,5.32,91.73
0.04,0.9,-0.24,-21.66,-11.18,77.64
0.2,0.91,-0.2,-18.19,-5.67,74.79
0.05,0.94,-0.22,-16.82,21.85,73.78
0.09,0.94,-0.25,-15.09,36.28,69.02
-0.02,0.98,-0.18,-17.99,35.44,65.21
-0.06,0.93,-0.2,-13.97,23.8,62.73
-0.12,0.88,-0.23,-7.21,11.78,56.21
-0.04,0.93,-0.22,-1.22,3.37,51.23
0.06,0.98,-0.22,-0.18,-3.79,50.56
0.12,1.01,-0.17,-1.65,0.02,53.24
0.11,1,-0.13,-2.71,14.92,49.43
0.05,0.99,-0.12,-2.4,35.27,40.82
0.02,1.03,-0.15,-0.38,42.02,36.1
0.1,0.95,-0.31,3.56,35.36,39.16
0.09,1.03,-0.26,3.21,74.93,33.44
-0.12,1,-0.29,-3.12,87.78,29.08
-0.16,1.05,-0.2,-8.53,68.96,26.4
-0.05,1.1,-0.23,-12.16,63.98,22.86
-0.09,1.05,-0.21,-20.05,62,19.49
0.01,1.06,-0.18,-24.22,53.5,18.28
0.05,1.39,-0.26,-17.96,79.72,7.95
-0.05,1.08,0.01,-35.79,141.11,-15.5
-0.24,1.02,0.09,-41.87,190.52,-65.83
-0.39,0.93,0.13,-55.54,205.85,-119.01
-0.45,0.53,-0.22,-19.89,164.28,-159.65
-0.56,0.62,-0.34,4.75,87.33,-164.02
-0.34,1.25,-0.24,32.02,37.28,-161.4
0.01,1.54,-0.17,45.86,22.34,-144.82
0.15,1.3,-0.16,52.44,8.18,-134.47
0.12,1.26,-0.07,59.76,6.47,-127.47
-0.07,1.17,-0.04,67.28,-14.07,-120.82
-0.09,1.03,-0.07,69.99,-40.69,-104.35
-0.02,1.07,-0.03,63.87,-55.63,-91.51
0.09,1.03,-0.01,55.55,-70.06,-78.62
0.13,0.94,0.02,49.35,-85.48,-63.85
0.24,0.85,0.02,43.52,-84.08,-59.76
0.43,0.87,0,23.11,-39.97,-55.78
0.48,0.79,0.09,9.41,19.35,-38.34
0.43,0.77,0.01,0.01,73.02,-9.89
0.21,0.66,0,2.95,114.32,10.34
-0.3,0.65,-0.07,29.36,86.69,38.57
-0.68,0.76,-0.42,33.31,39.97,57.69
-0.77,1,-0.43,12.6,8.06,62.63
-1.16,1.34,-0.5,14.14,-66.56,49.64
-1.42,1.04,-0.61,-23.05,-109.57,28.84
-0.92,1.09,-0.43,-30.15,-110.89,24.27
-0.12,1.63,-0.68,-26.89,-129.11,45.78
0.56,0.97,0.52,-6.07,-62.08,36.56
0.54,0.84,-0.15,17.89,28.34,35.67
0.44,1.18,-0.08,-12.52,21.76,81.09
0.3,1.01,0.1,-25.39,-14.53,94.69
-0.11,0.91,-0.22,-16.45,-37.78,87.36
0.14,0.89,-0.32,-13.95,-36.79,79.51
0.41,1.02,-0.18,-17.58,-10.89,74.97
0.1,0.91,-0.22,-18.21,15.52,73.69
-0.01,0.96,-0.2,-18.42,35.57,69.89
-0.06,0.94,-0.18,-20.05,35.59,63.33
-0.12,0.89,-0.22,-18.2,18.24,61.29
-0.01,0.91,-0.24,-11.37,12.85,58.56
-0.07,0.95,-0.22,-9.57,15.44,50.24
-0.01,0.93,-0.23,-6.28,5.22,46.4
0.09,0.97,-0.18,-2.4,-2.85,49.18
0.21,1.01,-0.11,-1.31,8.1,54.83
0.26,1.07,-0.07,-4.08,27.11,55.67
0.21,1.05,-0.06,-6.52,46.78,52.47
0.1,1.07,-0.11,-6.27,54.56,52.15
0.04,1.02,-0.23,-3.02,57.44,54.1
-0.12,1.01,-0.26,-7.29,76.04,46.93
-0.2,1.02,-0.29,-13.15,72.03,40.22
-0.17,1.02,-0.27,-15.98,65.3,32.06
-0.12,1.04,-0.24,-20.1,72,22.64
-0.1,1,-0.2,-27.06,75.39,11.52
-0.11,1.01,-0.23,-30.07,81.73,0.98
-0.21,1.48,-0.24,-26.83,98.71,-23.61
-0.42,0.94,-0.03,-35.98,142.1,-56.69
-0.48,0.98,0.04,-37.95,142.76,-114.3
-0.48,0.52,-0.19,-11.24,100.02,-151.77
-0.45,0.57,-0.31,25.18,36.16,-162.73
-0.2,1.36,-0.23,47.11,14,-161.56
0.15,1.78,-0.12,49.58,18.6,-144.56
0.22,1.25,-0.13,58.69,11.85,-137.9
0.09,1.26,0,67.93,9.32,-132.4
0.07,1.26,0.05,77.54,-6.34,-127.15
0,1.17,-0.06,80.3,-11.65,-110.91
-0.07,1.11,0,72.55,-44.27,-94.18
0.1,0.99,0.08,65.45,-76.02,-87.44
0.24,0.87,0.06,61.5,-88.44,-83.67
0.3,0.85,0.02,51.07,-68.83,-69.47
0.44,0.88,0.01,26.59,-19.25,-50.61
0.53,0.75,0.05,14.14,31.24,-28.2
0.4,0.72,0.04,5.89,68.86,-1.92
0.25,0.68,-0.03,13.35,106.26,22.26
-0.23,0.68,-0.11,30.61,93.42,48.26
-0.63,0.87,-0.4,23.51,45.18,63.42
-0.84,1.04,-0.34,21.6,27.14,61.63
-1.33,1.41,-0.62,8.34,-47.2,42.31
-1.36,1.01,-0.68,-19.66,-85.91,31.29
-0.75,1.06,-0.4,-40.79,-77.31,20.1
0.11,1.83,-0.34,-17.27,-74.53,40.45
-0.03,0.98,0.38,-18.72,-16.7,34.07
0.35,0.76,-0.17,15.69,11.03,25.45
0.68,1.03,-0.05,-14.12,12.51,69.05
0.2,0.97,-0.01,-19.44,-17.9,92.06
-0.21,0.96,-0.14,-13.18,-23.92,77.51
0.19,0.91,-0.3,-11.27,-27.69,66.63
0.33,0.97,-0.16,-11.62,4.45,60.84
-0.08,0.97,-0.12,-10.87,40.5,58.3
0.38,0.94,-0.51,-12.44,48.56,53.61
0.03,0.99,-0.42,-14.11,49.77,54.92
-0.32,0.74,-0.01,-12.5,8.43,63.04
-0.98,1.25,0.57,-6.07,156.31,64.34
1.83,0.85,-1.54,-6.82,-7.43,54.42
0.09,0.94,-0.21,-8.61,34.63,52.69
0.01,0.92,-0.14,-3.31,28.66,57.73
0.09,0.96,-0.16,2.21,23.58,53.47
0.08,1.01,-0.21,3.56,34.18,49.67
0.18,1.1,-0.2,1.02,50.54,46.98
0.07,1.15,-0.12,-1.76,70.4,42.38
0.11,1.01,-0.28,5.77,96.47,35.78
0.01,1.06,-0.28,2.5,125.37,27.71
-0.23,0.96,-0.36,-3.34,122.65,23.64
-0.22,1.01,-0.25,-7.82,112.76,16.68
-0.12,1,-0.26,-17.44,113.46,6.34
-0.14,0.95,-0.2,-22.76,100.73,-1.14
-0.04,1.42,-0.25,-14.6,98.33,-13.65
0.02,1.12,-0.05,-24.51,147.99,-39.31
-0.27,1.21,0.16,-36.05,194.55,-92.44
-0.27,0.79,0.21,-41.08,210.05,-136.53
-0.33,0.52,-0.15,-16.09,174.28,-173.05
-0.37,0.92,-0.14,9.5,106.07,-174.06
-0.13,1.58,-0.07,21.08,97.58,-164.58
0.06,1.36,-0.12,24.11,91.9,-145.15
0.06,1.09,-0.05,37.44,72.19,-135.88
0.02,1.13,0.08,47.52,36.48,-130.85
0.07,1.13,-0.01,62.92,17.37,-120.6
-0.03,1.07,-0.12,61.37,13.6,-109.33
-0.01,1.09,0.01,51.92,-8.61,-97.08
0.14,0.88,0.02,51.09,-23.12,-86.63
0.2,0.82,-0.02,42.78,-25.22,-69.67
0.35,0.83,-0.03,36.47,-10.87,-57
0.35,0.8,-0.09,29.56,22.24,-36.15
0.33,0.69,-0.11,22.08,51.34,-4.12
0.34,0.65,-0.14,21.72,86.24,21.13
0.06,0.68,-0.15,35.25,108.81,43.93
-0.41,0.73,-0.27,37.32,75.36,62.24
-0.75,0.84,-0.49,19.77,51.95,63.12
-1.29,1.13,-0.62,30.71,-11.34,56.41
-1.52,1.17,-0.73,-3.2,-94.62,35.73
-1.14,0.95,-0.6,-21.93,-132.83,22.1
-0.44,0.82,-0.49,-24.81,-140.7,22.41
0.56,2,0.83,-14.23,-125.18,89.11
-0.47,1,0,14.95,-14.62,43.31
-0.45,1.37,-0.55,-6.49,-123.95,34.58
1.89,0.56,0.15,-0.15,-91.75,63.44
0.9,0.92,-0.23,-6.56,52.99,80.05
-0.38,1.19,-0.36,-17.51,46.68,80.58
0.11,0.94,-0.24,-17.87,-25.76,58.95
0.13,0.84,-0.12,-13.79,-13.33,63.86
0.14,0.9,-0.23,-7.55,16.47,57.55
0.24,0.98,-0.25,-10.84,52.34,50.96
-0.08,0.95,-0.23,-13.95,55.96,45.56
-0.08,0.95,-0.24,-9.78,30.05,48.12
0.1,0.94,-0.24,-5.67,24.37,50.59
0.07,0.95,-0.23,-5.89,33.34,48.92
0.11,0.99,-0.19,-5.32,32.68,49.39
0.14,0.99,-0.19,-4.06,31.99,53.18
0.15,1.03,-0.18,-3.79,39.84,55.28
0.14,1.05,-0.18,-5.5,56.37,52.9
0.14,1,-0.38,1.89,61.25,50.31
-0.09,1.04,-0.21,-5.34,83.57,44.72
-0.11,1.02,-0.2,-3.9,87.14,35.18
-0.13,1.06,-0.28,-6.18,93.11,28.64
-0.14,0.98,-0.36,-8.31,95.89,24.65
-0.15,1.02,-0.34,-12.76,106.95,15.9
-0.13,1.01,-0.31,-24.11,113.32,5.72
-0.09,0.97,-0.17,-27.64,130.9,-10.59
-0.23,1.4,0.01,-35.66,173.53,-38.85
-0.32,1.03,0.15,-43.14,216.29,-77.43
-0.45,1.02,0.01,-44.24,209.91,-135.45
-0.49,0.55,-0.26,-15.03,136.76,-167.64
-0.42,0.77,-0.15,9.32,87.32,-168.66
0.04,1.52,-0.12,33.34,88.82,-176.59
0.1,1.65,-0.05,35.53,96.49,-162.41
0.06,1.24,-0.02,46.57,70.85,-143.61
-0.03,1.19,0.11,57.36,35.09,-134.67
-0.04,1.14,0.09,70.58,1.09,-114.37
-0.04,1.06,-0.05,72.55,-29.25,-104.43
0.05,1.01,-0.01,65.6,-50.95,-95.92
0.22,0.99,0,52.52,-54.68,-90.94
0.31,0.84,0.02,44.77,-38.33,-79.18
0.39,0.87,-0.06,31.03,-6.24,-64.32
0.36,0.85,-0.06,19.37,38.31,-44.14
0.3,0.73,-0.01,15.59,56.66,-18.5
0.16,0.68,-0.08,10.56,73.27,6.89
-0.04,0.66,-0.11,15.28,79.68,29.37
-0.35,0.75,-0.18,21.82,43.18,46.85
-0.59,0.9,-0.31,5.89,7.24,60.75
-0.9,0.99,-0.3,-2.85,-28.65,49.34
-1.08,1.15,-0.5,3.63,-75.1,40.77
-1.17,1,-0.53,-10.19,-73.63,26.04
-0.8,1.01,-0.45,-34.99,-47.71,14.56
-0.2,1.9,0.07,-23.01,-34.89,36.09
-0.09,0.95,0.82,-31.27,-2.74,20.82
-0.34,0.94,-0.65,15.87,-12.81,20.34
0.62,0.89,-0.1,-13.47,-61.11,54.89
0.61,0.88,-0.05,-12.7,-28.69,77.73
0,1.06,-0.24,-8.37,-24.78,79.7
0.12,0.95,-0.29,-12.31,-36.24,62.99
0.41,0.98,-0.18,-13.52,-11.82,59.64
0.05,0.94,-0.18,-14.89,19.44,57.95
0.01,0.94,-0.2,-14.49,26.08,55.92
0.02,0.96,-0.23,-16.36,31.47,53.57
-0.18,0.89,-0.25,-16.49,20.05,54.02
-0.07,0.91,-0.25,-12.94,6.72,56.31
0.02,0.95,-0.22,-11.81,17.34,54.24
-0.1,0.91,-0.13,-10.22,23.76,53.21
-0.11,0.92,-0.07,-8.29,13.22,54.68
0.01,0.95,-0.11,-5.75,3.32,54.25
-0.01,0.92,-0.17,-3.72,15.28,49.99
-0.03,0.95,-0.21,-3.27,33.39,42.1
-0.04,0.97,-0.19,-1.58,34.75,35.01
0.08,1,-0.14,-0.9,34.95,36.73
0.16,1.09,-0.1,-1.06,47.65,40.26
0.42,1.07,-0.49,15.92,54.15,41.2
-0.02,1.22,-0.32,-5.69,133.34,37.8
-0.2,1.15,-0.26,-19.82,130.42,30.21
-0.36,1.03,-0.24,-27.88,99.49,16.28
-0.46,1.31,-0.31,-14.06,70.76,3.6
-0.26,1.15,-0.11,-21.61,93.11,-20.62
-0.26,1.15,0.05,-29.66,140.01,-66.55
-0.24,0.93,0.2,-49.07,186.65,-115.18
-0.27,0.66,-0.01,-32.67,188.52,-156.82
-0.45,0.8,-0.07,-12.4,142.58,-173.84
-0.03,1.27,-0.05,17.34,105.5,-174.42
-0.04,1.42,-0.13,30.42,113.15,-160.31
-0.03,1.17,-0.1,42.76,92.31,-144.42
0.01,1.14,-0.05,54.05,56.44,-137.2
-0.06,1.1,-0.09,64.82,14.98,-122.57
-0.17,1.05,-0.12,64.58,-18.2,-103.31
-0.05,0.98,-0.07,58.05,-56.21,-84.1
0.04,0.88,-0.05,58.27,-79.75,-75.43
0.12,0.84,-0.04,57.12,-74.43,-62.04
0.28,0.93,-0.06,41.19,-50.81,-54.01
0.38,0.85,-0.03,30.97,-1.58,-35.14
0.36,0.74,-0.05,24.73,40.89,-11.81
0.2,0.74,-0.07,20.24,59.95,-0.1
-0.01,0.75,-0.07,22.69,80.28,18.98
-0.28,0.76,-0.02,27.22,53.12,40.12
-0.56,0.81,-0.17,23.92,1.78,55.91
-0.82,0.99,-0.35,7.88,-14.27,59.08
-0.92,1.17,-0.61,22.82,-32.54,51.37
-1.06,1.15,-0.5,-17.44,-74.05,34.24
-1.15,0.92,-0.44,-19.21,-80.97,21.31
-0.67,1.17,-0.21,-27.77,-85.15,32.34
0.04,1.31,0.05,-48.65,-109.27,54.85
-0.12,0.89,0.06,19.21,-63.29,37.95
0.55,1.14,-0.42,-13.34,-50.23,40.52
1.01,0.78,0.05,-8.89,-19.73,78.65
0.14,1.02,-0.16,-12.53,24.37,84.57
-0.18,1.01,-0.34,-16.24,-10.22,69.78
0.17,0.91,-0.2,-15.88,-39.04,67.68
0.04,0.89,-0.22,-12.93,-22.18,63.96
0.26,0.95,-0.2,-11.85,9.95,62.95
0.05,0.97,-0.14,-15.61,29.06,58.56
-0.16,0.95,-0.16,-17.15,16.32,59.82
0.02,0.89,-0.23,-15.21,3.14,60.79
0.04,0.92,-0.21,-12.49,14.5,57.38
-0.04,0.96,-0.15,-12.27,14.79,57.58
0,0.93,-0.11,-11.22,13.5,55.78
-0.04,0.93,-0.18,-8.37,20.9,52.74
-0.11,0.95,-0.19,-7.04,18.41,48.24
-0.02,0.96,-0.18,-4.04,16.82,44.47
-0.02,1.04,-0.15,-4.42,19.24,42.59
0.03,1.04,-0.12,-1.74,25.44,39.99
0.18,0.98,-0.4,10.21,26.07,41.95
0.09,1.14,-0.22,-2.37,97.91,41.82
-0.22,1.12,-0.23,-9.92,104.38,37.91
-0.35,1.12,-0.19,-21.68,81.4,33.24
-0.32,1.05,-0.21,-27.25,54.3,23.11
-0.23,0.98,-0.28,-20.18,41.19,9.38
-0.19,1.35,-0.17,-28.68,76.65,-13.36
-0.25,1.11,0.05,-39.5,124.12,-54.79
-0.27,1.03,0.17,-57.76,165.85,-110.35
-0.44,0.6,-0.11,-31.31,136.49,-151.24
-0.61,0.77,-0.27,0.98,54.59,-164.38
-0.16,1.34,-0.29,25.44,0.12,-153.85
-0.02,1.45,-0.36,35.38,-1.88,-140.71
0.11,1.17,-0.32,46.65,-13.02,-124.89
0.11,1.15,-0.15,57.76,-36.24,-116.45
0.04,1.17,-0.19,71.55,-56.44,-102.78
0.13,1.07,-0.23,73.68,-59.53,-91.82
0.16,1.04,-0.17,75.62,-62.34,-80.58
0.22,0.98,-0.18,75.89,-85.8,-71.08
0.21,0.89,-0.22,72.11,-94.92,-60.21
0.33,0.87,-0.2,57.43,-84.12,-41.89
0.36,0.85,-0.13,41.66,-50.23,-17.35
0.28,0.79,-0.05,32.44,-33.88,15.2
0.09,0.72,-0.01,25.68,-34.14,38.9
-0.16,0.71,0.05,23.71,-54.92,54.05
-0.45,0.74,0.01,26.55,-105.53,60.52
-0.18,0.86,-0.23,24.08,-101.44,61.9
-0.04,0.96,-0.32,24.3,-23.5,52.45
-0.34,1.05,-0.55,28.88,44.29,42.3
-0.95,1.09,-0.49,3.43,24.41,26.56
-0.99,0.98,-0.38,-10.8,-34.86,17.92
-0.45,0.93,-0.23,-9.35,-59.46,22.97
-0.08,1.95,-0.08,-29.64,-91.44,52.57
-0.39,0.96,-0.61,11.03,-82.48,40.89
0.42,0.85,0.05,-3.38,-98.93,48.19
1.09,0.85,0.09,-8.56,-22.69,70.7
0.12,1.09,-0.14,-15.89,16.18,84.18
-0.1,1.01,-0.23,-21.03,-14.01,65
0.34,0.97,-0.17,-19.47,-6.57,66.92
0.12,0.89,-0.19,-18.85,28.28,63.79
0.02,0.99,-0.22,-21.33,37.79,67.14
-0.1,0.98,-0.19,-22.89,26.87,65.83
-0.08,0.94,-0.22,-19.37,16.23,66.44
-0.01,0.94,-0.18,-17.19,8.85,65.37
0.04,0.98,-0.15,-16.15,10.65,60.66
0.04,0.99,-0.15,-12.56,15.28,58.09
0.05,1,-0.15,-11.35,14.02,57.21
0.06,1.03,-0.09,-10.73,18.08,55.6
0.1,0.98,-0.2,-6.92,18.9,53.76
0.1,1.08,-0.15,-7.69,36.46,48.52
0.1,1.03,-0.13,-8.4,36.44,48.75
0.05,1.03,-0.08,-9.81,37.56,48.6
0.08,0.97,-0.11,-8.45,50.6,46.86
-0.09,0.95,-0.16,-10.4,67.69,41.78
-0.26,0.92,-0.19,-11.62,59.76,35.28
-0.22,0.97,-0.27,-19.03,47.27,26.47
-0.16,1,-0.23,-26.31,44.15,15.09
-0.11,1.02,-0.19,-29.45,58.79,0.3
-0.26,1.34,-0.3,-14.24,77.28,-26.4
-0.53,1.06,0.02,-30.76,124.18,-60.97
-0.44,0.88,-0.05,-32.98,124.66,-119.34
-0.45,0.55,-0.4,3.63,68.94,-163.99
-0.54,0.81,-0.27,36.56,20.76,-170.58
-0.06,1.72,-0.28,56.65,18.92,-159.21
0.26,1.67,-0.24,45.74,26.35,-143.62
0.1,1.18,-0.1,56.08,16.59,-139.36
-0.09,1.19,0,68.21,-22.11,-121.84
0.07,1.18,-0.07,75.95,-41.93,-112.72
0.02,1.15,-0.08,71.68,-47.82,-98.69
0.08,1.07,0.01,64.95,-69.71,-93.27
0.27,0.94,0.01,59.27,-86.66,-87.72
0.36,0.91,0,50.95,-70.89,-82.08
0.46,0.9,0.04,29.73,-19.76,-73.8
0.46,0.8,0.01,21.34,31.33,-51.02
0.31,0.73,0,5.11,55.39,-26.86
0.24,0.66,-0.02,-3.05,78.73,-2.06
-0.08,0.62,-0.1,10.76,80.66,21.47
-0.6,0.71,-0.29,22.5,26.52,41.82
-0.73,0.94,-0.31,3.23,-12.42,60.72
-1.04,1.21,-0.35,10.72,-62.11,56.01
-1.24,1.2,-0.69,-13.44,-71.92,37.15
-1.06,1.15,-0.51,-26.13,-72.02,24.11
-0.65,1.54,-1,-36.82,-92.98,32.95
0.44,1.03,0.5,-3.95,-75.34,44.51
0.68,0.81,-0.04,14.71,-1.1,20.59
0.47,1.08,-0.18,-5.4,15.15,78.05
0.12,0.99,0.13,-16.11,-44.28,94.21
0.01,0.94,-0.38,-9.11,-44.51,75.71
0.26,0.9,-0.32,-9.21,-24.6,71.24
0.23,0.96,-0.27,-11.62,-0.53,65.95
-0.03,0.92,-0.15,-10.31,16.79,64.98
-0.04,0.95,-0.18,-11.34,16.15,64.76
-0.06,0.95,-0.14,-12.36,0.11,60.26
0.03,0.94,-0.23,-10.24,-6.74,64.63
0.08,0.97,-0.22,-9.34,11.26,61.86
0.02,0.97,-0.17,-12.08,31.52,57.09
-0.01,0.96,-0.13,-10.48,36.63,53.06
-0.08,0.97,-0.1,-6.48,31.4,51.43
-0.01,1,-0.14,-3.46,24.47,49.53
0.11,1.07,-0.15,-4.29,30.12,49.4
0.07,1.02,-0.13,-6.08,40.31,45.97
0.14,0.99,-0.24,0.29,45.8,39.95
0.03,1.06,-0.16,-2.07,69.82,37.11
-0.01,1.01,-0.18,-1.63,82.08,37.92
-0.13,0.93,-0.25,-0.61,94.1,34.92
-0.29,0.89,-0.34,-6.47,104.75,27.91
-0.36,0.91,-0.42,-16.07,94.65,18.08
-0.37,0.92,-0.39,-20,62.12,12.56
-0.28,1.05,-0.31,-4.47,40.53,1.82
-0.13,1.2,-0.07,-10.66,80.73,-25.05
-0.18,1.33,0.26,-25.48,144.92,-83.29
-0.1,0.94,0.22,-32.52,189.73,-136.72
-0.18,0.61,-0.08,-8.2,182.15,-170.08
-0.09,1.03,-0.07,21.22,156.49,-177.08
0.03,1.64,0.06,39.75,185.99,-166.63
0.1,1.39,0.02,42.76,189.45,-140.66
-0.16,1.11,0.23,63.29,119.34,-137.9
-0.28,1.18,0.21,80.45,29.42,-127.82
-0.09,1.28,0.09,73.84,-16.68,-111.34
0.1,1.23,0.17,49.65,-20.28,-106.71
0.26,1.07,0.24,40.92,-13.15,-104.23
0.24,0.89,0.19,30.81,4.62,-104.09
0.24,1.02,0.13,22.92,31.63,-88.8
0.32,0.86,-0.05,11.54,73.4,-65.86
0.32,0.75,-0.08,-3.76,114.95,-47.32
0.2,0.72,-0.09,-17.21,136.56,-19.75
-0.02,0.7,-0.09,-26.2,129.81,5.23
-0.15,0.75,-0.14,-33.53,97.97,9.82
-0.31,0.71,-0.35,-32.69,90.02,25.78
-0.35,0.77,-0.49,-33.57,90.77,46.18
-0.53,1.04,-0.47,-43.16,105.84,45.25
-1.06,1.03,-0.5,-38.1,88.2,14.48
-1.17,0.91,-0.64,-31.75,44.44,-1.9
-0.85,1.2,-0.62,-15.71,-14.85,13.57
0.02,1.83,-0.43,-35.94,-19.52,46.56
0.43,0.62,0.03,-13.04,-10.56,22.6
0.11,0.78,-0.05,-9.67,28.84,39.01
